"profile","Park","year","quartile","rate_of_change","profile_direction"
"4","B1, North Beach","99","yearly_ROC_q1_dist_to_BP",-0.0644779356550539,"Erosion"
"4","B1, North Beach","99","yearly_ROC_med_dist_to_BP",-0.318932209243482,"Erosion"
"4","B1, North Beach","99","yearly_ROC_q3_dist_to_BP",-0.799443757011874,"Erosion"
"4","B1, North Beach","99","yearly_ROC_max_dist_to_BP",-1.92786788827541,"Erosion"
"4","B1, North Beach","99","mean",-0.91070464426915,"Erosion"
"4","B1, North Beach","00","yearly_ROC_min_dist_to_BP",6.06389143023207,"Accretion"
"4","B1, North Beach","00","yearly_ROC_q1_dist_to_BP",5.54040446977836,"Accretion"
"4","B1, North Beach","00","yearly_ROC_med_dist_to_BP",4.77208787798405,"Accretion"
"4","B1, North Beach","00","yearly_ROC_q3_dist_to_BP",3.53681118419978,"Accretion"
"4","B1, North Beach","00","yearly_ROC_max_dist_to_BP",1.23538839960356,"Accretion"
"4","B1, North Beach","00","mean",4.06389143023207,"Accretion"
"4","B1, North Beach","01","yearly_ROC_min_dist_to_BP",-7.55190726042384,"Erosion"
"4","B1, North Beach","01","yearly_ROC_q1_dist_to_BP",-6.74309815083533,"Erosion"
"4","B1, North Beach","01","yearly_ROC_med_dist_to_BP",-5.55056642849537,"Erosion"
"4","B1, North Beach","01","yearly_ROC_q3_dist_to_BP",-3.61910606025879,"Erosion"
"4","B1, North Beach","01","yearly_ROC_max_dist_to_BP",0.0286859078958212,"Accretion"
"4","B1, North Beach","01","mean",-4.05190726042384,"Erosion"
"4","B1, North Beach","02","yearly_ROC_min_dist_to_BP",8.77749784537862,"Accretion"
"4","B1, North Beach","02","yearly_ROC_q1_dist_to_BP",7.80993029132439,"Accretion"
"4","B1, North Beach","02","yearly_ROC_med_dist_to_BP",6.39696165878401,"Accretion"
"4","B1, North Beach","02","yearly_ROC_q3_dist_to_BP",4.13945008987517,"Accretion"
"4","B1, North Beach","02","yearly_ROC_max_dist_to_BP",-0.0404542970067485,"Erosion"
"4","B1, North Beach","02","mean",4.77749784537862,"Accretion"
"4","B1, North Beach","03","yearly_ROC_min_dist_to_BP",-4.60129465261999,"Erosion"
"4","B1, North Beach","03","yearly_ROC_q1_dist_to_BP",-4.1335053450999,"Erosion"
"4","B1, North Beach","03","yearly_ROC_med_dist_to_BP",-3.43487216107222,"Erosion"
"4","B1, North Beach","03","yearly_ROC_q3_dist_to_BP",-2.27876678816196,"Erosion"
"4","B1, North Beach","03","yearly_ROC_max_dist_to_BP",0.00148183869994283,"Accretion"
"4","B1, North Beach","03","mean",-2.60129465261999,"Erosion"
"4","B1, North Beach","04","yearly_ROC_min_dist_to_BP",6.61774416023531,"Accretion"
"4","B1, North Beach","04","yearly_ROC_q1_dist_to_BP",5.94769568473773,"Accretion"
"4","B1, North Beach","04","yearly_ROC_med_dist_to_BP",4.95864595770904,"Accretion"
"4","B1, North Beach","04","yearly_ROC_q3_dist_to_BP",3.35188570808598,"Accretion"
"4","B1, North Beach","04","yearly_ROC_max_dist_to_BP",0.28761059180878,"Accretion"
"4","B1, North Beach","04","mean",3.61774416023531,"Accretion"
"4","B1, North Beach","05","yearly_ROC_min_dist_to_BP",-0.677202319225911,"Erosion"
"4","B1, North Beach","05","yearly_ROC_q1_dist_to_BP",-0.578720641007069,"Erosion"
"4","B1, North Beach","05","yearly_ROC_med_dist_to_BP",-0.430908620414479,"Erosion"
"4","B1, North Beach","05","yearly_ROC_q3_dist_to_BP",-0.184358975134944,"Erosion"
"4","B1, North Beach","05","yearly_ROC_max_dist_to_BP",0.309192765174767,"Accretion"
"4","B1, North Beach","05","mean",-0.677202319225911,"Erosion"
"4","B1, North Beach","06","yearly_ROC_min_dist_to_BP",-6.79124276066637,"Erosion"
"4","B1, North Beach","06","yearly_ROC_q1_dist_to_BP",-5.96295588035027,"Erosion"
"4","B1, North Beach","06","yearly_ROC_med_dist_to_BP",-4.72432783434194,"Erosion"
"4","B1, North Beach","06","yearly_ROC_q3_dist_to_BP",-2.67039290864032,"Erosion"
"4","B1, North Beach","06","yearly_ROC_max_dist_to_BP",1.39643096017622,"Accretion"
"4","B1, North Beach","06","mean",-2.79124276066637,"Erosion"
"4","B1, North Beach","07","yearly_ROC_min_dist_to_BP",-2.39899786104437,"Erosion"
"4","B1, North Beach","07","yearly_ROC_q1_dist_to_BP",-1.92711663361673,"Erosion"
"4","B1, North Beach","07","yearly_ROC_med_dist_to_BP",-1.23678674792256,"Erosion"
"4","B1, North Beach","07","yearly_ROC_q3_dist_to_BP",-0.130827727719702,"Erosion"
"4","B1, North Beach","07","yearly_ROC_max_dist_to_BP",1.92671686841471,"Accretion"
"4","B1, North Beach","07","mean",-0.39899786104437,"Erosion"
"4","B1, North Beach","08","yearly_ROC_min_dist_to_BP",4.39315090724369,"Accretion"
"4","B1, North Beach","08","yearly_ROC_q1_dist_to_BP",3.95745839598698,"Accretion"
"4","B1, North Beach","08","yearly_ROC_med_dist_to_BP",3.32728263519736,"Accretion"
"4","B1, North Beach","08","yearly_ROC_q3_dist_to_BP",2.33515058970199,"Accretion"
"4","B1, North Beach","08","yearly_ROC_max_dist_to_BP",0.54440889132896,"Accretion"
"4","B1, North Beach","08","mean",2.89315090724369,"Accretion"
"4","B1, North Beach","09","yearly_ROC_min_dist_to_BP",-3.73327896338769,"Erosion"
"4","B1, North Beach","09","yearly_ROC_q1_dist_to_BP",-3.31740960836988,"Erosion"
"4","B1, North Beach","09","yearly_ROC_med_dist_to_BP",-2.70991159964007,"Erosion"
"4","B1, North Beach","09","yearly_ROC_q3_dist_to_BP",-1.73882982360216,"Erosion"
"4","B1, North Beach","09","yearly_ROC_max_dist_to_BP",0.0608290317254156,"Accretion"
"4","B1, North Beach","09","mean",-2.23327896338769,"Erosion"
"4","B1, North Beach","10","yearly_ROC_min_dist_to_BP",-3.19627251192835,"Erosion"
"4","B1, North Beach","10","yearly_ROC_q1_dist_to_BP",-2.37637675279623,"Erosion"
"4","B1, North Beach","10","yearly_ROC_med_dist_to_BP",-1.19144654345949,"Erosion"
"4","B1, North Beach","10","yearly_ROC_q3_dist_to_BP",0.671823857644068,"Accretion"
"4","B1, North Beach","10","yearly_ROC_max_dist_to_BP",4.02812591903667,"Accretion"
"4","B1, North Beach","10","mean",0.303727488071652,"Accretion"
"4","B1, North Beach","11","yearly_ROC_min_dist_to_BP",9.4200552848154,"Accretion"
"4","B1, North Beach","11","yearly_ROC_q1_dist_to_BP",8.02202788211133,"Accretion"
"4","B1, North Beach","11","yearly_ROC_med_dist_to_BP",6.04264746417021,"Accretion"
"4","B1, North Beach","11","yearly_ROC_q3_dist_to_BP",3.02456879159147,"Accretion"
"4","B1, North Beach","11","yearly_ROC_max_dist_to_BP",-2.13843683403343,"Erosion"
"4","B1, North Beach","11","mean",3.9200552848154,"Accretion"
"4","B1, North Beach","12","yearly_ROC_min_dist_to_BP",-0.297721879257587,"Erosion"
"4","B1, North Beach","12","yearly_ROC_q1_dist_to_BP",-0.158066373669417,"Erosion"
"4","B1, North Beach","12","yearly_ROC_med_dist_to_BP",0.0459965917857588,"Accretion"
"4","B1, North Beach","12","yearly_ROC_q3_dist_to_BP",0.37232226949754,"Accretion"
"4","B1, North Beach","12","yearly_ROC_max_dist_to_BP",0.977487014467012,"Accretion"
"4","B1, North Beach","12","mean",0.202278120742413,"Accretion"
"4","B1, North Beach","13","yearly_ROC_min_dist_to_BP",0.369438086096108,"Accretion"
"4","B1, North Beach","13","yearly_ROC_q1_dist_to_BP",0.820302249378364,"Accretion"
"4","B1, North Beach","13","yearly_ROC_med_dist_to_BP",1.47655955524445,"Accretion"
"4","B1, North Beach","13","yearly_ROC_q3_dist_to_BP",2.51979661385968,"Accretion"
"4","B1, North Beach","13","yearly_ROC_max_dist_to_BP",4.43455448446853,"Accretion"
"4","B1, North Beach","13","mean",2.36943808609611,"Accretion"
"4","B1, North Beach","14","yearly_ROC_min_dist_to_BP",-3.34196388843939,"Erosion"
"4","B1, North Beach","14","yearly_ROC_q1_dist_to_BP",-2.51844849836926,"Erosion"
"4","B1, North Beach","14","yearly_ROC_med_dist_to_BP",-1.33260462810818,"Erosion"
"4","B1, North Beach","14","yearly_ROC_q3_dist_to_BP",0.521876083646716,"Accretion"
"4","B1, North Beach","14","yearly_ROC_max_dist_to_BP",3.83129506274127,"Accretion"
"4","B1, North Beach","14","mean",0.158036111560611,"Accretion"
"4","B1, North Beach","15","yearly_ROC_min_dist_to_BP",5.29349365315803,"Accretion"
"4","B1, North Beach","15","yearly_ROC_q1_dist_to_BP",3.93157591867733,"Accretion"
"4","B1, North Beach","15","yearly_ROC_med_dist_to_BP",2.01056629199459,"Accretion"
"4","B1, North Beach","15","yearly_ROC_q3_dist_to_BP",-0.902295669167429,"Erosion"
"4","B1, North Beach","15","yearly_ROC_max_dist_to_BP",-5.84049183644603,"Erosion"
"4","B1, North Beach","15","mean",-0.206506346841968,"Erosion"
"4","B1, North Beach","16","yearly_ROC_min_dist_to_BP",2.55756879642233,"Accretion"
"4","B1, North Beach","16","yearly_ROC_q1_dist_to_BP",2.54941283068131,"Accretion"
"4","B1, North Beach","16","yearly_ROC_med_dist_to_BP",2.53734346347653,"Accretion"
"4","B1, North Beach","16","yearly_ROC_q3_dist_to_BP",2.51767337767669,"Accretion"
"4","B1, North Beach","16","yearly_ROC_max_dist_to_BP",2.48002121555489,"Accretion"
"4","B1, North Beach","16","mean",2.55756879642233,"Accretion"
"4","B1, North Beach","17","yearly_ROC_min_dist_to_BP",-3.54410123844675,"Erosion"
"4","B1, North Beach","17","yearly_ROC_q1_dist_to_BP",-3.15434075523552,"Erosion"
"4","B1, North Beach","17","yearly_ROC_med_dist_to_BP",-2.58682796246751,"Erosion"
"4","B1, North Beach","17","yearly_ROC_q3_dist_to_BP",-1.68417757980635,"Erosion"
"4","B1, North Beach","17","yearly_ROC_max_dist_to_BP",-0.0258303328838497,"Erosion"
"4","B1, North Beach","17","mean",-2.04410123844675,"Erosion"
"4","B1, North Beach","18","yearly_ROC_min_dist_to_BP",-1.38615342541176,"Erosion"
"4","B1, North Beach","18","yearly_ROC_q1_dist_to_BP",-1.4560665648394,"Erosion"
"4","B1, North Beach","18","yearly_ROC_med_dist_to_BP",-1.55681957266491,"Erosion"
"4","B1, North Beach","18","yearly_ROC_q3_dist_to_BP",-1.71457080067441,"Erosion"
"4","B1, North Beach","18","yearly_ROC_max_dist_to_BP",-1.99665497425743,"Erosion"
"4","B1, North Beach","18","mean",-1.38615342541176,"Erosion"
"4","B1, North Beach","19","yearly_ROC_min_dist_to_BP",3.57045546209675,"Accretion"
"4","B1, North Beach","19","yearly_ROC_q1_dist_to_BP",3.43856461504489,"Accretion"
"4","B1, North Beach","19","yearly_ROC_med_dist_to_BP",3.24803136429316,"Accretion"
"4","B1, North Beach","19","yearly_ROC_q3_dist_to_BP",2.94860645684511,"Accretion"
"4","B1, North Beach","19","yearly_ROC_max_dist_to_BP",2.40981119869176,"Accretion"
"4","B1, North Beach","19","mean",3.07045546209675,"Accretion"
"5","A1.5, North Beach","97","yearly_ROC_min_dist_to_BP",NA,NA
"5","A1.5, North Beach","97","yearly_ROC_q1_dist_to_BP",NA,NA
"5","A1.5, North Beach","97","yearly_ROC_med_dist_to_BP",NA,NA
"5","A1.5, North Beach","97","yearly_ROC_q3_dist_to_BP",NA,NA
"5","A1.5, North Beach","97","yearly_ROC_max_dist_to_BP",NA,NA
"5","A1.5, North Beach","98","yearly_ROC_min_dist_to_BP",18.8250352490389,"Accretion"
"5","A1.5, North Beach","98","yearly_ROC_q1_dist_to_BP",16.0226785256157,"Accretion"
"5","A1.5, North Beach","98","yearly_ROC_med_dist_to_BP",12.3202032816447,"Accretion"
"5","A1.5, North Beach","98","yearly_ROC_q3_dist_to_BP",7.20915076102651,"Accretion"
"5","A1.5, North Beach","98","yearly_ROC_max_dist_to_BP",-0.273277702375303,"Erosion"
"5","A1.5, North Beach","98","mean",9.32503524903889,"Accretion"
"5","A1.5, North Beach","99","yearly_ROC_min_dist_to_BP",16.1788727094494,"Accretion"
"5","A1.5, North Beach","99","yearly_ROC_q1_dist_to_BP",14.0415711006683,"Accretion"
"5","A1.5, North Beach","99","yearly_ROC_med_dist_to_BP",11.0263317849573,"Accretion"
"5","A1.5, North Beach","99","yearly_ROC_q3_dist_to_BP",6.46488070118961,"Accretion"
"5","A1.5, North Beach","99","yearly_ROC_max_dist_to_BP",-1.18423131134874,"Erosion"
"5","A1.5, North Beach","99","mean",7.67887270944942,"Accretion"
"5","A1.5, North Beach","00","yearly_ROC_min_dist_to_BP",-9.10636492756442,"Erosion"
"5","A1.5, North Beach","00","yearly_ROC_q1_dist_to_BP",-8.03978826733273,"Erosion"
"5","A1.5, North Beach","00","yearly_ROC_med_dist_to_BP",-6.45863962500021,"Erosion"
"5","A1.5, North Beach","00","yearly_ROC_q3_dist_to_BP",-3.88056920461838,"Erosion"
"5","A1.5, North Beach","00","yearly_ROC_max_dist_to_BP",1.02500269001571,"Accretion"
"5","A1.5, North Beach","00","mean",-4.10636492756442,"Erosion"
"5","A1.5, North Beach","01","yearly_ROC_min_dist_to_BP",1.19443397675561,"Accretion"
"5","A1.5, North Beach","01","yearly_ROC_q1_dist_to_BP",0.755863714964408,"Accretion"
"5","A1.5, North Beach","01","yearly_ROC_med_dist_to_BP",0.0937521067935231,"Accretion"
"5","A1.5, North Beach","01","yearly_ROC_q3_dist_to_BP",-1.01073042948046,"Erosion"
"5","A1.5, North Beach","01","yearly_ROC_max_dist_to_BP",-3.17311792449643,"Erosion"
"5","A1.5, North Beach","01","mean",-0.805566023244386,"Erosion"
"5","A1.5, North Beach","02","yearly_ROC_min_dist_to_BP",6.67181604695003,"Accretion"
"5","A1.5, North Beach","02","yearly_ROC_q1_dist_to_BP",6.13297233677512,"Accretion"
"5","A1.5, North Beach","02","yearly_ROC_med_dist_to_BP",5.35171210802383,"Accretion"
"5","A1.5, North Beach","02","yearly_ROC_q3_dist_to_BP",4.11720361668087,"Accretion"
"5","A1.5, North Beach","02","yearly_ROC_max_dist_to_BP",1.87509630458422,"Accretion"
"5","A1.5, North Beach","02","mean",4.67181604695003,"Accretion"
"5","A1.5, North Beach","03","yearly_ROC_min_dist_to_BP",1.96584857573048,"Accretion"
"5","A1.5, North Beach","03","yearly_ROC_q1_dist_to_BP",1.5193864830623,"Accretion"
"5","A1.5, North Beach","03","yearly_ROC_med_dist_to_BP",0.864690404884733,"Accretion"
"5","A1.5, North Beach","03","yearly_ROC_q3_dist_to_BP",-0.188052349654808,"Erosion"
"5","A1.5, North Beach","03","yearly_ROC_max_dist_to_BP",-2.15937528914251,"Erosion"
"5","A1.5, North Beach","03","mean",-0.0341514242695233,"Erosion"
"5","A1.5, North Beach","04","yearly_ROC_min_dist_to_BP",1.76764781553107,"Accretion"
"5","A1.5, North Beach","04","yearly_ROC_q1_dist_to_BP",1.54346513333418,"Accretion"
"5","A1.5, North Beach","04","yearly_ROC_med_dist_to_BP",1.21110549119208,"Accretion"
"5","A1.5, North Beach","04","yearly_ROC_q3_dist_to_BP",0.667470334374224,"Accretion"
"5","A1.5, North Beach","04","yearly_ROC_max_dist_to_BP",-0.382143057244899,"Erosion"
"5","A1.5, North Beach","04","mean",0.767647815531072,"Accretion"
"5","A1.5, North Beach","05","yearly_ROC_min_dist_to_BP",-0.846228173922378,"Erosion"
"5","A1.5, North Beach","05","yearly_ROC_q1_dist_to_BP",-0.701078883127097,"Erosion"
"5","A1.5, North Beach","05","yearly_ROC_med_dist_to_BP",-0.484545414551969,"Erosion"
"5","A1.5, North Beach","05","yearly_ROC_q3_dist_to_BP",-0.126865916804519,"Erosion"
"5","A1.5, North Beach","05","yearly_ROC_max_dist_to_BP",0.576251337972292,"Accretion"
"5","A1.5, North Beach","05","mean",-0.346228173922378,"Erosion"
"5","A1.5, North Beach","06","yearly_ROC_min_dist_to_BP",-2.99298320068716,"Erosion"
"5","A1.5, North Beach","06","yearly_ROC_q1_dist_to_BP",-2.65880418713031,"Erosion"
"5","A1.5, North Beach","06","yearly_ROC_med_dist_to_BP",-2.16227467700024,"Erosion"
"5","A1.5, North Beach","06","yearly_ROC_q3_dist_to_BP",-1.34729173752254,"Erosion"
"5","A1.5, North Beach","06","yearly_ROC_max_dist_to_BP",0.23611301482119,"Accretion"
"5","A1.5, North Beach","06","mean",-1.49298320068716,"Erosion"
"5","A1.5, North Beach","07","yearly_ROC_min_dist_to_BP",-1.77628096950448,"Erosion"
"5","A1.5, North Beach","07","yearly_ROC_q1_dist_to_BP",-1.44701176787361,"Erosion"
"5","A1.5, North Beach","07","yearly_ROC_med_dist_to_BP",-0.962191349193157,"Erosion"
"5","A1.5, North Beach","07","yearly_ROC_q3_dist_to_BP",-0.177658911107403,"Erosion"
"5","A1.5, North Beach","07","yearly_ROC_max_dist_to_BP",1.30795040392141,"Accretion"
"5","A1.5, North Beach","07","mean",-0.276280969504484,"Erosion"
"5","A1.5, North Beach","08","yearly_ROC_min_dist_to_BP",-4.73657043239706,"Erosion"
"5","A1.5, North Beach","08","yearly_ROC_q1_dist_to_BP",-4.3290542772662,"Erosion"
"5","A1.5, North Beach","08","yearly_ROC_med_dist_to_BP",-3.73379515661689,"Erosion"
"5","A1.5, North Beach","08","yearly_ROC_q3_dist_to_BP",-2.78239584918665,"Erosion"
"5","A1.5, North Beach","08","yearly_ROC_max_dist_to_BP",-1.01975512441062,"Erosion"
"5","A1.5, North Beach","08","mean",-3.23657043239706,"Erosion"
"5","A1.5, North Beach","09","yearly_ROC_min_dist_to_BP",0.643574429569569,"Accretion"
"5","A1.5, North Beach","09","yearly_ROC_q1_dist_to_BP",0.901670886401803,"Accretion"
"5","A1.5, North Beach","09","yearly_ROC_med_dist_to_BP",1.27478659327454,"Accretion"
"5","A1.5, North Beach","09","yearly_ROC_q3_dist_to_BP",1.86174823536446,"Accretion"
"5","A1.5, North Beach","09","yearly_ROC_max_dist_to_BP",2.91972022874295,"Accretion"
"5","A1.5, North Beach","09","mean",1.64357442956957,"Accretion"
"5","A1.5, North Beach","10","yearly_ROC_min_dist_to_BP",0.595700500112156,"Accretion"
"5","A1.5, North Beach","10","yearly_ROC_q1_dist_to_BP",0.386909787889669,"Accretion"
"5","A1.5, North Beach","10","yearly_ROC_med_dist_to_BP",0.0868698329502855,"Accretion"
"5","A1.5, North Beach","10","yearly_ROC_q3_dist_to_BP",-0.38088450390339,"Erosion"
"5","A1.5, North Beach","10","yearly_ROC_max_dist_to_BP",-1.2111244301776,"Erosion"
"5","A1.5, North Beach","10","mean",0.0957005001121563,"Accretion"
"5","A1.5, North Beach","11","yearly_ROC_min_dist_to_BP",8.95973649051127,"Accretion"
"5","A1.5, North Beach","11","yearly_ROC_q1_dist_to_BP",7.76512303058404,"Accretion"
"5","A1.5, North Beach","11","yearly_ROC_med_dist_to_BP",6.04039628038311,"Accretion"
"5","A1.5, North Beach","11","yearly_ROC_q3_dist_to_BP",3.33256460650503,"Accretion"
"5","A1.5, North Beach","11","yearly_ROC_max_dist_to_BP",-1.53140166719689,"Erosion"
"5","A1.5, North Beach","11","mean",3.95973649051127,"Accretion"
"5","A1.5, North Beach","12","yearly_ROC_min_dist_to_BP",-0.879082456139746,"Erosion"
"5","A1.5, North Beach","12","yearly_ROC_q1_dist_to_BP",-0.759207892610756,"Erosion"
"5","A1.5, North Beach","12","yearly_ROC_med_dist_to_BP",-0.581259995480837,"Erosion"
"5","A1.5, North Beach","12","yearly_ROC_q3_dist_to_BP",-0.289606719393561,"Erosion"
"5","A1.5, North Beach","12","yearly_ROC_max_dist_to_BP",0.275544826214366,"Accretion"
"5","A1.5, North Beach","12","mean",-0.379082456139746,"Erosion"
"5","A1.5, North Beach","13","yearly_ROC_min_dist_to_BP",-0.0550189618491084,"Erosion"
"5","A1.5, North Beach","13","yearly_ROC_q1_dist_to_BP",-0.0712917974192986,"Erosion"
"5","A1.5, North Beach","13","yearly_ROC_med_dist_to_BP",-0.0954304468093228,"Erosion"
"5","A1.5, North Beach","13","yearly_ROC_q3_dist_to_BP",-0.134946921681604,"Erosion"
"5","A1.5, North Beach","13","yearly_ROC_max_dist_to_BP",-0.211351489896263,"Erosion"
"5","A1.5, North Beach","13","mean",-0.0550189618491084,"Erosion"
"5","A1.5, North Beach","14","yearly_ROC_min_dist_to_BP",-2.08838040574549,"Erosion"
"5","A1.5, North Beach","14","yearly_ROC_q1_dist_to_BP",-1.64240110287544,"Erosion"
"5","A1.5, North Beach","14","yearly_ROC_med_dist_to_BP",-0.982442848193595,"Erosion"
"5","A1.5, North Beach","14","yearly_ROC_q3_dist_to_BP",0.09388871428633,"Accretion"
"5","A1.5, North Beach","14","yearly_ROC_max_dist_to_BP",2.16097457379957,"Accretion"
"5","A1.5, North Beach","14","mean",-0.0883804057454927,"Erosion"
"5","A1.5, North Beach","15","yearly_ROC_min_dist_to_BP",3.99040035532822,"Accretion"
"5","A1.5, North Beach","15","yearly_ROC_q1_dist_to_BP",3.54696154567955,"Accretion"
"5","A1.5, North Beach","15","yearly_ROC_med_dist_to_BP",2.89817179138832,"Accretion"
"5","A1.5, North Beach","15","yearly_ROC_q3_dist_to_BP",1.85861193145883,"Accretion"
"5","A1.5, North Beach","15","yearly_ROC_max_dist_to_BP",-0.0757385325927062,"Erosion"
"5","A1.5, North Beach","15","mean",1.99040035532822,"Accretion"
"5","A1.5, North Beach","16","yearly_ROC_min_dist_to_BP",5.3858971841587,"Accretion"
